Frame,Time,Speed,Gear,RPM,Tyre_FL,Tyre_FR,Tyre_RL,Tyre_RR
51775,822.216,319,8,11347,21.8428,21.8428,24.8167,24.8167
51776,822.225,319,8,11347,21.8428,21.8428,24.8167,24.8167
51777,822.244,319,8,11347,21.8428,21.8428,24.8167,24.8167
51778,822.263,319,8,11346,21.8428,21.8428,24.8167,24.8167
51779,822.282,319,8,11346,21.8428,21.8428,24.8167,24.8167
51780,822.291,319,8,11346,21.8428,21.8428,24.8167,24.8167
51781,822.31,319,8,11346,21.8428,21.8428,24.8167,24.8167
51782,822.328,319,8,11345,21.8428,21.8428,24.8167,24.8167
51783,822.346,319,8,11346,21.8428,21.8428,24.8167,24.8167
51784,822.365,319,8,11352,21.8428,21.8428,24.8167,24.8167
51785,822.383,319,8,11355,21.8428,21.8428,24.8167,24.8167
51786,822.401,319,8,11357,21.8428,21.8428,24.8167,24.8167
51787,822.418,319,8,11358,21.8428,21.8428,24.8167,24.8167
51788,822.427,319,8,11358,21.8428,21.8428,24.8167,24.8167
51789,822.445,319,8,11360,21.8428,21.8428,24.8167,24.8167
51790,822.463,319,8,11360,21.8428,21.8428,24.8167,24.8167
51791,822.48,319,8,11358,21.8428,21.8428,24.8167,24.8167
51792,822.498,319,8,11358,21.8428,21.8428,24.8167,24.8167
51793,822.516,319,8,11360,21.8428,21.8428,24.8167,24.8167
51794,822.525,319,8,11360,21.8428,21.8428,24.8167,24.8167
51795,822.543,319,8,11362,21.8428,21.8428,24.8167,24.8167
51796,822.561,319,8,11363,21.8428,21.8428,24.8167,24.8167
51797,822.579,319,8,11365,21.8428,21.8428,24.8167,24.8167
51798,822.598,319,8,11363,21.8428,21.8428,24.8167,24.8167
51799,822.616,319,8,11363,21.8428,21.8428,24.8167,24.8167
51800,822.625,319,8,11363,21.8428,21.8428,24.8167,24.8167
51801,822.644,319,8,11368,21.8428,21.8428,24.8167,24.8167
51802,822.662,319,8,11370,21.8428,21.8428,24.8167,24.8167
51803,822.68,319,8,11368,21.8428,21.8428,24.8167,24.8167
51804,822.699,319,8,11368,21.8428,21.8428,24.8167,24.8167
51805,822.717,319,8,11368,21.8428,21.8428,24.8167,24.8167
51806,822.726,319,8,11368,21.8428,21.8428,24.8167,24.8167
51807,822.744,319,8,11369,21.8428,21.8428,24.8167,24.8167
51808,822.762,319,8,11370,21.8428,21.8428,24.8167,24.8167
51809,822.78,319,8,11370,21.8428,21.8428,24.8167,24.8167
51810,822.798,319,8,11369,21.8428,21.8428,24.8167,24.8167
51811,822.815,319,8,11373,21.8428,21.8428,24.8167,24.8167
51812,822.833,319,8,11375,21.8428,21.8428,24.8167,24.8167
51813,822.842,319,8,11375,21.8428,21.8428,24.8167,24.8167
51814,822.86,319,8,11373,21.8428,21.8428,24.8167,24.8167
51815,822.879,319,8,11370,21.8428,21.8428,24.8167,24.8167
51816,822.897,319,8,11368,21.8428,21.8428,24.8167,24.8167
51817,822.915,319,8,11370,21.8428,21.8428,24.8167,24.8167
51818,822.933,319,8,11372,21.8428,21.8428,24.8167,24.8167
51819,822.942,319,8,11372,21.8428,21.8428,24.8167,24.8167
51820,822.961,319,8,11372,21.8428,21.8428,24.8167,24.8167
51821,822.98,319,8,11370,21.8428,21.8428,24.8167,24.8167
51822,822.999,319,8,11370,21.8428,21.8428,24.8167,24.8167
51823,823.018,319,8,11368,21.8428,21.8428,24.8167,24.8167
51824,823.027,319,8,11368,21.8428,21.8428,24.8167,24.8167
51825,823.044,319,8,11367,21.8428,21.8428,24.8167,24.8167
51826,823.062,319,8,11366,21.8428,21.8428,24.8167,24.8167
51827,823.081,319,8,11367,21.8428,21.8428,24.8167,24.8167
51828,823.099,319,8,11369,21.8428,21.8428,24.8167,24.8167
51829,823.117,319,8,11371,21.8428,21.8428,24.8167,24.8167
51830,823.127,319,8,11371,21.8428,21.8428,24.8167,24.8167
51831,823.145,319,8,11374,21.8428,21.8428,24.8167,24.8167
51832,823.164,319,8,11377,21.8428,21.8428,24.8167,24.8167
51833,823.182,319,8,11374,21.8428,21.8428,24.8167,24.8167
51835,823.2,319,8,11371,21.8428,21.8428,24.8167,24.8167
51836,823.209,319,8,11371,21.8428,21.8428,24.8167,24.8167
51837,823.228,319,8,11369,21.8428,21.8428,24.8167,24.8167
51838,823.246,319,8,11368,21.8428,21.8428,24.8167,24.8167
51839,823.265,319,8,11371,21.8428,21.8428,24.8167,24.8167
51840,823.284,319,8,11374,21.8428,21.8428,24.8167,24.8167
51841,823.293,319,8,11374,21.8428,21.8428,24.8167,24.8167
51842,823.311,319,8,11376,21.8428,21.8428,24.8167,24.8167
51843,823.329,319,8,11375,21.8428,21.8428,24.8167,24.8167
51844,823.348,319,8,11374,21.8428,21.8428,24.8167,24.8167
51845,823.366,319,8,11374,21.8428,21.8428,24.8167,24.8167
51846,823.375,319,8,11374,21.8428,21.8428,24.8167,24.8167
51847,823.394,319,8,11374,21.8428,21.8428,24.8167,24.8167
51848,823.412,319,8,11376,21.8428,21.8428,24.8167,24.8167
51849,823.43,319,8,11381,21.8428,21.8428,24.8167,24.8167
51850,823.448,319,8,11381,21.8428,21.8428,24.8167,24.8167
51851,823.466,319,8,11378,21.8428,21.8428,24.8167,24.8167
51852,823.484,319,8,11377,21.8428,21.8428,24.8167,24.8167
51853,823.493,319,8,11377,21.8428,21.8428,24.8167,24.8167
51854,823.511,320,8,11377,21.8428,21.8428,24.8167,24.8167
51855,823.529,320,8,11380,21.8428,21.8428,24.8167,24.8167
51856,823.547,320,8,11387,21.8428,21.8428,24.8167,24.8167
51857,823.565,320,8,11386,21.8428,21.8428,24.8167,24.8167
51858,823.583,320,8,11385,21.8428,21.8428,24.8167,24.8167
51859,823.592,320,8,11385,21.8428,21.8428,24.8167,24.8167
51860,823.61,320,8,11383,21.8428,21.8428,24.8167,24.8167
51861,823.628,320,8,11381,21.8428,21.8428,24.8167,24.8167
51862,823.646,320,8,11380,21.8428,21.8428,24.8167,24.8167
51863,823.664,320,8,11379,21.8428,21.8428,24.8167,24.8167
51864,823.682,320,8,11383,21.8428,21.8428,24.8167,24.8167
51865,823.699,320,8,11389,21.8428,21.8428,24.8167,24.8167
51866,823.717,320,8,11392,21.8428,21.8428,24.8167,24.8167
51867,823.726,320,8,11392,21.8428,21.8428,24.8167,24.8167
51868,823.744,320,8,11392,21.8428,21.8428,24.8167,24.8167
51869,823.763,320,8,11392,21.8428,21.8428,24.8167,24.8167
51870,823.782,320,8,11390,21.8428,21.8428,24.8167,24.8167
51871,823.801,320,8,11390,21.8428,21.8428,24.8167,24.8167
51872,823.811,320,8,11390,21.8428,21.8428,24.8167,24.8167
51873,823.831,320,8,11385,21.8428,21.8428,24.8167,24.8167
51874,823.851,320,8,11384,21.8428,21.8428,24.8167,24.8167
51875,823.86,320,8,11384,21.8428,21.8428,24.8167,24.8167
51876,823.88,320,8,11385,21.8428,21.8428,24.8167,24.8167
51877,823.899,320,8,11389,21.8428,21.8428,24.8167,24.8167
51878,823.919,320,8,11389,21.8428,21.8428,24.8167,24.8167
51879,823.929,320,8,11389,21.8428,21.8428,24.8167,24.8167
51880,823.948,320,8,11392,21.8428,21.8428,24.8167,24.8167
51881,823.969,320,8,11392,21.8428,21.8428,24.8167,24.8167
51882,823.979,320,8,11392,21.8428,21.8428,24.8167,24.8167
51883,823.999,320,8,11394,21.8428,21.8428,24.8167,24.8167
51884,824.009,320,8,11394,21.8428,21.8428,24.8167,24.8167
51885,824.029,320,8,11396,21.8428,21.8428,24.8167,24.8167
51886,824.048,320,8,11395,21.8428,21.8428,24.8167,24.8167
51887,824.057,320,8,11395,21.8428,21.8428,24.8167,24.8167
51888,824.076,320,8,11395,21.8428,21.8428,24.8167,24.8167
51889,824.094,320,8,11393,21.8428,21.8428,24.8167,24.8167
51890,824.113,320,8,11391,21.8428,21.8428,24.8167,24.8167
51891,824.131,320,8,11393,21.8428,21.8428,24.8167,24.8167
51892,824.149,320,8,11396,21.8428,21.8428,24.8167,24.8167
51893,824.166,320,8,11398,21.8428,21.8428,24.8167,24.8167
51894,824.184,320,8,11398,21.8428,21.8428,24.8167,24.8167
51895,824.201,320,8,11397,21.8428,21.8428,24.8167,24.8167
51896,824.21,320,8,11397,21.8428,21.8428,24.8167,24.8167
51897,824.227,320,8,11397,21.8428,21.8428,24.8167,24.8167
51898,824.245,320,8,11398,21.8428,21.8428,24.8167,24.8167
51899,824.262,320,8,11401,21.8428,21.8428,24.8167,24.8167
51900,824.279,320,8,11403,21.8428,21.8428,24.8167,24.8167
51901,824.297,320,8,11403,21.8428,21.8428,24.8167,24.8167
51902,824.315,320,8,11401,21.8428,21.8428,24.8167,24.8167
51903,824.333,320,8,11401,21.8428,21.8428,24.8167,24.8167
51904,824.351,320,8,11402,21.8428,21.8428,24.8167,24.8167
51905,824.36,320,8,11402,21.8428,21.8428,24.8167,24.8167
51906,824.378,320,8,11403,21.8428,21.8428,24.8167,24.8167
51907,824.396,320,8,11403,21.8428,21.8428,24.8167,24.8167
51908,824.413,320,8,11403,21.8428,21.8428,24.8167,24.8167
51909,824.431,320,8,11404,21.8428,21.8428,24.8167,24.8167
51910,824.449,320,8,11404,21.8428,21.8428,24.8167,24.8167
51911,824.466,320,8,11404,21.8428,21.8428,24.8167,24.8167
51912,824.483,320,8,11405,21.8428,21.8428,24.8167,24.8167
51913,824.5,320,8,11407,21.8428,21.8428,24.8167,24.8167
51914,824.517,320,8,11408,21.8428,21.8428,24.8167,24.8167
51915,824.534,320,8,11410,21.8428,21.8428,24.8167,24.8167
51916,824.551,320,8,11411,21.8428,21.8428,24.8167,24.8167
51917,824.56,320,8,11411,21.8428,21.8428,24.8167,24.8167
51918,824.578,320,8,11411,21.8428,21.8428,24.8167,24.8167
51919,824.595,321,8,11411,21.8428,21.8428,24.8167,24.8167
51920,824.613,321,8,11409,21.8428,21.8428,24.8167,24.8167
51921,824.631,321,8,11406,21.8428,21.8428,24.8167,24.8167
51923,824.651,321,8,11406,21.8428,21.8428,24.8167,24.8167
51924,824.661,321,8,11406,21.8428,21.8428,24.8167,24.8167
51925,824.681,321,8,11408,21.8428,21.8428,24.8167,24.8167
51926,824.691,321,8,11408,21.8428,21.8428,24.8167,24.8167
51927,824.709,321,8,11409,21.8428,21.8428,24.8167,24.8167
51928,824.727,321,8,11411,21.8428,21.8428,24.8167,24.8167
51929,824.746,321,8,11413,21.8428,21.8428,24.8167,24.8167
51930,824.763,321,8,11413,21.8428,21.8428,24.8167,24.8167
51931,824.781,321,8,11413,21.8428,21.8428,24.8167,24.8167
51932,824.798,321,8,11415,21.8428,21.8428,24.8167,24.8167
51933,824.815,321,8,11417,21.8428,21.8428,24.8167,24.8167
51934,824.832,321,8,11418,21.8428,21.8428,24.8167,24.8167
51935,824.849,321,8,11418,21.8428,21.8428,24.8167,24.8167
51936,824.866,321,8,11419,21.8428,21.8428,24.8167,24.8167
51937,824.883,321,8,11420,21.8428,21.8428,24.8167,24.8167
51938,824.9,321,8,11422,21.8428,21.8428,24.8167,24.8167
51939,824.918,321,8,11425,21.8428,21.8428,24.8167,24.8167
51940,824.936,321,8,11428,21.8428,21.8428,24.8167,24.8167
51941,824.945,321,8,11428,21.8428,21.8428,24.8167,24.8167
51942,824.964,321,8,11436,21.8428,21.8428,24.8167,24.8167
51943,824.982,321,8,11439,21.8428,21.8428,24.8167,24.8167
51944,825,322,8,11441,21.8428,21.8428,24.8167,24.8167
51945,825.017,322,8,11441,21.8428,21.8428,24.8167,24.8167
51946,825.034,322,8,11441,21.8428,21.8428,24.8167,24.8167
51947,825.052,322,8,11441,21.8428,21.8428,24.8167,24.8167
51948,825.061,322,8,11441,21.8428,21.8428,24.8167,24.8167
51949,825.079,322,8,11442,21.8428,21.8428,24.8167,24.8167
51950,825.096,322,8,11444,21.8428,21.8428,24.8167,24.8167
51951,825.114,322,8,11450,21.8428,21.8428,24.8167,24.8167
51952,825.131,322,8,11454,21.8428,21.8428,24.8167,24.8167
51953,825.149,322,8,11455,21.8428,21.8428,24.8167,24.8167
51954,825.167,322,8,11458,21.8428,21.8428,24.8167,24.8167
51955,825.185,322,8,11462,21.8428,21.8428,24.8167,24.8167
51956,825.194,322,8,11462,21.8428,21.8428,24.8167,24.8167
51957,825.212,322,8,11465,21.8428,21.8428,24.8167,24.8167
51958,825.23,322,8,11467,21.8428,21.8428,24.8167,24.8167
51959,825.249,322,8,11466,21.8428,21.8428,24.8167,24.8167
51960,825.267,322,8,11464,21.8428,21.8428,24.8167,24.8167
51961,825.286,322,8,11463,21.8428,21.8428,24.8167,24.8167
51962,825.295,322,8,11463,21.8428,21.8428,24.8167,24.8167
51963,825.314,322,8,11466,21.8428,21.8428,24.8167,24.8167
51964,825.333,322,8,11471,21.8428,21.8428,24.8167,24.8167
51965,825.352,322,8,11475,21.8428,21.8428,24.8167,24.8167
51966,825.361,322,8,11475,21.8428,21.8428,24.8167,24.8167
51967,825.38,323,8,11476,21.8428,21.8428,24.8167,24.8167
51968,825.398,323,8,11477,21.8428,21.8428,24.8167,24.8167
51969,825.416,323,8,11478,21.8428,21.8428,24.8167,24.8167
51970,825.433,323,8,11479,21.8428,21.8428,24.8167,24.8167
51971,825.452,323,8,11480,21.8428,21.8428,24.8167,24.8167
51972,825.462,323,8,11480,21.8428,21.8428,24.8167,24.8167
51973,825.481,323,8,11486,21.8428,21.8428,24.8167,24.8167
51974,825.5,323,8,11490,21.8428,21.8428,24.8167,24.8167
51975,825.509,323,8,11490,21.8428,21.8428,24.8167,24.8167
51976,825.527,323,8,11492,21.8428,21.8428,24.8167,24.8167
51977,825.545,323,8,11493,21.8428,21.8428,24.8167,24.8167
51978,825.563,323,8,11493,21.8428,21.8428,24.8167,24.8167
51979,825.581,322,8,11495,21.8428,21.8428,24.8167,24.8167
51980,825.599,322,8,11475,21.8428,21.8428,24.8167,24.8167
51981,825.617,321,8,11469,21.8428,21.8428,24.8167,24.8167
51982,825.626,321,8,11469,21.8428,21.8428,24.8167,24.8167
51983,825.644,322,8,11437,21.8428,21.8428,24.8167,24.8167
51984,825.662,322,8,11434,21.8428,21.8428,24.8167,24.8167
51985,825.68,322,8,11441,21.8428,21.8428,24.8167,24.8167
51986,825.697,322,8,11453,21.8428,21.8428,24.8167,24.8167
51987,825.715,322,8,11459,21.8428,21.8428,24.8167,24.8167
51988,825.733,322,8,11461,21.8428,21.8428,24.8167,24.8167
51989,825.742,322,8,11461,21.8428,21.8428,24.8167,24.8167
51990,825.761,322,8,11460,21.8428,21.8428,24.8167,24.8167
51991,825.779,322,8,11458,21.8428,21.8428,24.8167,24.8167
51992,825.797,322,8,11459,21.8428,21.8428,24.8167,24.8167
51993,825.815,322,8,11461,21.8428,21.8428,24.8167,24.8167
51994,825.833,322,8,11464,21.8428,21.8428,24.8167,24.8167
51995,825.842,322,8,11464,21.8428,21.8428,24.8167,24.8167
51996,825.86,322,8,11466,21.8428,21.8428,24.8167,24.8167
51997,825.878,322,8,11470,21.8428,21.8428,24.8167,24.8167
51998,825.896,322,8,11473,21.8428,21.8428,24.8167,24.8167
51999,825.914,323,8,11479,21.8428,21.8428,24.8167,24.8167
52000,825.932,323,8,11480,21.8428,21.8428,24.8167,24.8167
52001,825.95,323,8,11481,21.8428,21.8428,24.8167,24.8167
52002,825.959,323,8,11481,21.8428,21.8428,24.8167,24.8167
52003,825.978,323,8,11483,21.8428,21.8428,24.8167,24.8167
52004,825.996,323,8,11485,21.8428,21.8428,24.8167,24.8167
52005,826.014,323,8,11489,21.8428,21.8428,24.8167,24.8167
52006,826.032,323,8,11490,21.8428,21.8428,24.8167,24.8167
52007,826.05,323,8,11491,21.8428,21.8428,24.8167,24.8167
52008,826.068,323,8,11491,21.8428,21.8428,24.8167,24.8167
52009,826.077,323,8,11491,21.8428,21.8428,24.8167,24.8167
52010,826.095,323,8,11492,21.8428,21.8428,24.8167,24.8167
52011,826.112,323,8,11494,21.8428,21.8428,24.8167,24.8167
52012,826.13,323,8,11500,21.8428,21.8428,24.8167,24.8167
52013,826.148,323,8,11504,21.8428,21.8428,24.8167,24.8167
52014,826.166,323,8,11444,21.8428,21.8428,24.8167,24.8167
52015,826.184,323,8,11376,21.8428,21.8428,24.8167,24.8167
52016,826.193,323,8,11376,21.8428,21.8428,24.8167,24.8167
52017,826.212,322,8,11311,21.8428,21.8428,24.8167,24.8167
52018,826.23,321,8,11197,21.8428,21.8428,24.8167,24.8167
52019,826.248,317,8,10956,21.8428,21.8428,24.8167,24.8167
52020,826.266,315,8,10874,21.8428,21.8428,24.8167,24.8167
52021,826.275,315,8,10874,21.8428,21.8428,24.8167,24.8167
52022,826.294,314,8,10801,21.8428,21.8428,24.8167,24.8167
52023,826.312,312,8,10733,21.8428,21.8428,24.8167,24.8167
52024,826.33,310,8,10667,21.8428,21.8428,24.8167,24.8167
52025,826.348,306,7,11839,21.8428,21.8428,24.8167,24.8167
52026,826.366,304,7,11911,21.8428,21.8428,24.8167,24.8167
52027,826.383,303,7,11864,21.8428,21.8428,24.8167,24.8167
52028,826.401,301,7,11668,21.8428,21.8428,24.8167,24.8167
52029,826.41,301,7,11668,21.8428,21.8428,24.8167,24.8167
52030,826.427,299,7,11582,21.8428,21.8428,24.8167,24.8167
52031,826.445,298,7,11498,21.8428,21.8428,24.8167,24.8167
52032,826.462,295,7,11361,21.8428,21.8428,24.8167,24.8167
52033,826.479,293,7,11262,21.8428,21.8428,24.8167,24.8167
52034,826.497,291,7,11151,21.8428,21.8428,24.8167,24.8167
52035,826.514,286,7,10951,21.8428,21.8428,24.8167,24.8167
52036,826.531,284,7,10855,21.8428,21.8428,24.8167,24.8167
52037,826.547,281,7,10758,21.8428,21.8428,24.8167,24.8167
52038,826.564,279,7,10666,21.8428,21.8428,24.8167,24.8167
52039,826.581,277,7,10581,21.8428,21.8428,24.8167,24.8167
52040,826.597,275,7,10491,21.8428,21.8428,24.8167,24.8167
52041,826.614,272,7,10461,21.8428,21.8428,24.8167,24.8167
52042,826.631,270,7,10391,21.8428,21.8428,24.8167,24.8167
52043,826.648,268,7,10315,21.8428,21.8428,24.8167,24.8167
52044,826.666,267,7,10242,21.8428,21.8428,24.8167,24.8167
52045,826.683,265,7,10227,21.8428,21.8428,24.8167,24.8167
52046,826.701,263,7,10177,21.8428,21.8428,24.8167,24.8167
52047,826.719,261,7,10154,21.8428,21.8428,24.8167,24.8167
52048,826.727,261,7,10154,21.8428,21.8428,24.8167,24.8167
52049,826.745,260,7,10139,21.8428,21.8428,24.8167,24.8167
52050,826.763,259,7,10103,21.8428,21.8428,24.8167,24.8167
52051,826.78,257,7,10056,21.8428,21.8428,24.8167,24.8167
52052,826.797,255,7,9974,21.8428,21.8428,24.8167,24.8167
52053,826.814,253,7,9934,21.8428,21.8428,24.8167,24.8167
52054,826.832,252,7,9896,21.8428,21.8428,24.8167,24.8167
52055,826.849,251,7,9868,21.8428,21.8428,24.8167,24.8167
52056,826.866,250,7,9826,21.8428,21.8428,24.8167,24.8167
52057,826.883,249,7,9780,21.8428,21.8428,24.8167,24.8167
52058,826.9,247,7,9734,21.8428,21.8428,24.8167,24.8167
52059,826.917,246,7,9688,21.8428,21.8428,24.8167,24.8167
52060,826.934,245,7,9644,21.8428,21.8428,24.8167,24.8167
52061,826.952,244,7,9600,21.8428,21.8428,24.8167,24.8167
52062,826.961,244,7,9600,21.8428,21.8428,24.8167,24.8167
52063,826.979,243,7,9558,21.8428,21.8428,24.8167,24.8167
52064,826.996,242,7,9518,21.8428,21.8428,24.8167,24.8167
52065,827.013,241,7,9481,21.8428,21.8428,24.8167,24.8167
52066,827.029,240,7,9448,21.8428,21.8428,24.8167,24.8167
52067,827.046,239,7,9434,21.8428,21.8428,24.8167,24.8167
52068,827.062,238,7,9403,21.8428,21.8428,24.8167,24.8167
52069,827.079,237,7,9374,21.8428,21.8428,24.8167,24.8167
52070,827.095,236,7,9345,21.8428,21.8428,24.8167,24.8167
52071,827.112,235,7,9315,21.8428,21.8428,24.8167,24.8167
52072,827.129,234,7,9289,21.8428,21.8428,24.8167,24.8167
52073,827.145,234,7,9262,21.8428,21.8428,24.8167,24.8167
52074,827.162,233,7,9235,21.8428,21.8428,24.8167,24.8167
52075,827.179,232,7,9207,21.8428,21.8428,24.8167,24.8167
52076,827.195,231,7,9181,21.8428,21.8428,24.8167,24.8167
52077,827.212,231,7,9156,21.8428,21.8428,24.8167,24.8167
52078,827.229,230,7,9130,21.8428,21.8428,24.8167,24.8167
52079,827.245,229,7,9105,21.8428,21.8428,24.8167,24.8167
52080,827.262,229,7,9081,21.8428,21.8428,24.8167,24.8167
52081,827.286,227,7,9035,21.8428,21.8428,24.8167,24.8167
52082,827.303,227,7,9013,21.8428,21.8428,24.8167,24.8167
52083,827.319,226,7,8992,21.8428,21.8428,24.8167,24.8167
52084,827.336,225,7,8969,21.8428,21.8428,24.8167,24.8167
52086,827.353,225,7,8946,21.8428,21.8428,24.8167,24.8167
52087,827.37,224,7,8924,21.8428,21.8428,24.8167,24.8167
52088,827.386,223,7,8901,21.8428,21.8428,24.8167,24.8167
52089,827.403,223,7,8872,21.8428,21.8428,24.8167,24.8167
52090,827.419,222,7,8843,21.8428,21.8428,24.8167,24.8167
52091,827.435,221,7,8817,21.8428,21.8428,24.8167,24.8167
52092,827.452,221,7,8789,21.8428,21.8428,24.8167,24.8167
52093,827.469,220,7,8765,21.8428,21.8428,24.8167,24.8167
52094,827.486,219,7,8738,21.8428,21.8428,24.8167,24.8167
52095,827.502,219,7,8712,21.8428,21.8428,24.8167,24.8167
52096,827.519,218,7,8687,21.8428,21.8428,24.8167,24.8167
52097,827.535,218,7,8661,21.8428,21.8428,24.8167,24.8167
52098,827.552,217,7,9159,21.8428,21.8428,24.8167,24.8167
52099,827.568,217,6,9964,21.8428,21.8428,24.8167,24.8167
52100,827.585,216,6,10103,21.8428,21.8428,24.8167,24.8167
52101,827.601,216,6,10138,21.8428,21.8428,24.8167,24.8167
52102,827.618,216,6,9905,21.8428,21.8428,24.8167,24.8167
52103,827.634,216,6,9835,21.8428,21.8428,24.8167,24.8167
52104,827.651,215,6,9813,21.8428,21.8428,24.8167,24.8167
52105,827.667,215,6,9827,21.8428,21.8428,24.8167,24.8167
52106,827.684,215,6,9853,21.8428,21.8428,24.8167,24.8167
52107,827.701,214,6,9887,21.8428,21.8428,24.8167,24.8167
52108,827.718,214,6,9897,21.8428,21.8428,24.8167,24.8167
52109,827.734,214,6,9895,21.8428,21.8428,24.8167,24.8167
52110,827.751,214,6,9954,21.8428,21.8428,24.8167,24.8167
52111,827.767,214,6,9970,21.8428,21.8428,24.8167,24.8167
52112,827.784,215,6,9973,21.8428,21.8428,24.8167,24.8167
52113,827.801,215,6,9972,21.8428,21.8428,24.8167,24.8167
52114,827.818,215,6,9973,21.8428,21.8428,24.8167,24.8167
52115,827.836,215,6,9978,21.8428,21.8428,24.8167,24.8167
52116,827.853,216,6,9984,21.8428,21.8428,24.8167,24.8167
52117,827.87,216,6,9993,21.8428,21.8428,24.8167,24.8167
52118,827.879,216,6,9993,21.8428,21.8428,24.8167,24.8167
52119,827.899,217,6,10018,21.8428,21.8428,24.8167,24.8167
52120,827.909,217,6,10018,21.8428,21.8428,24.8167,24.8167
52121,827.93,217,6,10048,21.8428,21.8428,24.8167,24.8167
52122,827.951,217,6,10068,21.8428,21.8428,24.8167,24.8167
52123,827.969,218,6,10087,21.8428,21.8428,24.8167,24.8167
52124,827.978,218,6,10087,21.8428,21.8428,24.8167,24.8167
52125,827.995,218,6,10108,21.8428,21.8428,24.8167,24.8167
52126,828.019,219,6,10142,21.8428,21.8428,24.8167,24.8167
52127,828.028,219,6,10142,21.8428,21.8428,24.8167,24.8167
52128,828.045,219,6,10160,21.8428,21.8428,24.8167,24.8167
52129,828.061,219,6,10182,21.8428,21.8428,24.8167,24.8167
52130,828.078,220,6,10205,21.8428,21.8428,24.8167,24.8167
52131,828.095,220,6,10232,21.8428,21.8428,24.8167,24.8167
52132,828.111,220,6,10252,21.8428,21.8428,24.8167,24.8167
52133,828.128,220,6,10274,21.8428,21.8428,24.8167,24.8167
52134,828.145,221,6,10293,21.8428,21.8428,24.8167,24.8167
52135,828.169,221,6,10334,21.8428,21.8428,24.8167,24.8167
52136,828.185,221,6,10350,21.8428,21.8428,24.8167,24.8167
52137,828.201,221,6,10365,21.8428,21.8428,24.8167,24.8167
52138,828.218,222,6,10370,21.8428,21.8428,24.8167,24.8167
52139,828.234,222,6,10378,21.8428,21.8428,24.8167,24.8167
52140,828.251,222,6,10387,21.8428,21.8428,24.8167,24.8167
52141,828.267,222,6,10399,21.8428,21.8428,24.8167,24.8167
52142,828.284,223,6,10412,21.8428,21.8428,24.8167,24.8167
52143,828.301,223,6,10440,21.8428,21.8428,24.8167,24.8167
52144,828.318,223,6,10446,21.8428,21.8428,24.8167,24.8167
52145,828.335,223,6,10456,21.8428,21.8428,24.8167,24.8167
52146,828.344,223,6,10456,21.8428,21.8428,24.8167,24.8167
52147,828.369,224,6,10469,21.8428,21.8428,24.8167,24.8167
52148,828.377,224,6,10469,21.8428,21.8428,24.8167,24.8167
52149,828.402,225,6,10490,21.8428,21.8428,24.8167,24.8167
52150,828.419,225,6,10503,21.8428,21.8428,24.8167,24.8167
52151,828.436,225,6,10525,21.8428,21.8428,24.8167,24.8167
52152,828.452,226,6,10542,21.8428,21.8428,24.8167,24.8167
52153,828.469,226,6,10562,21.8428,21.8428,24.8167,24.8167
52154,828.485,227,6,10578,21.8428,21.8428,24.8167,24.8167
52155,828.502,227,6,10595,21.8428,21.8428,24.8167,24.8167
52156,828.518,227,6,10608,21.8428,21.8428,24.8167,24.8167
52157,828.535,228,6,10622,21.8428,21.8428,24.8167,24.8167
52158,828.552,228,6,10633,21.8428,21.8428,24.8167,24.8167
52159,828.568,228,6,10646,21.8428,21.8428,24.8167,24.8167
52160,828.585,229,6,10657,21.8428,21.8428,24.8167,24.8167
52161,828.601,229,6,10670,21.8428,21.8428,24.8167,24.8167
52162,828.618,229,6,10685,21.8428,21.8428,24.8167,24.8167
52163,828.635,230,6,10695,21.8428,21.8428,24.8167,24.8167
52164,828.651,230,6,10708,21.8428,21.8428,24.8167,24.8167
52165,828.667,230,6,10716,21.8428,21.8428,24.8167,24.8167
52166,828.684,231,6,10720,21.8428,21.8428,24.8167,24.8167
52167,828.7,231,6,10719,21.8428,21.8428,24.8167,24.8167
52168,828.717,231,6,10715,21.8428,21.8428,24.8167,24.8167
52169,828.733,231,6,10715,21.8428,21.8428,24.8167,24.8167
52170,828.75,231,6,10717,21.8428,21.8428,24.8167,24.8167
52171,828.766,232,6,10722,21.8428,21.8428,24.8167,24.8167
52172,828.783,232,6,10727,21.8428,21.8428,24.8167,24.8167
52173,828.799,232,6,10732,21.8428,21.8428,24.8167,24.8167
52174,828.815,232,6,10731,21.8428,21.8428,24.8167,24.8167
52175,828.831,232,6,10731,21.8428,21.8428,24.8167,24.8167
52176,828.848,232,6,10738,21.8428,21.8428,24.8167,24.8167
52177,828.866,232,6,10747,21.8428,21.8428,24.8167,24.8167
52178,828.883,232,6,10747,21.8428,21.8428,24.8167,24.8167
52179,828.9,232,6,10689,21.8428,21.8428,24.8167,24.8167
52180,828.916,232,6,10692,21.8428,21.8428,24.8167,24.8167
52181,828.931,232,6,10800,21.8428,21.8428,24.8167,24.8167
52182,828.948,232,6,10984,21.8428,21.8428,24.8167,24.8167
52183,828.964,232,6,10842,21.8428,21.8428,24.8167,24.8167
52184,828.981,231,6,10764,21.8428,21.8428,24.8167,24.8167
52185,828.997,231,6,10837,21.8428,21.8428,24.8167,24.8167
52186,829.013,231,6,10928,21.8428,21.8428,24.8167,24.8167
52187,829.03,231,6,10928,21.8428,21.8428,24.8167,24.8167
